_id,id,tipologia,denominazione,via,civico,latitude,longitude,stelle,categoria,totalePostiLetto,totaleNumeroCamere,numeroSingole,numeroDoppie,numeroTriple,numeroQuadruple,numeroBagni,contattoCellulare,contattoEmail,contattoFacebook,contattoInstagram,contattoTelefono,contattoWebSite,contattoFax,contattoTwitter,accessibileDisabili,accettazioneGruppi,accettaAnimaliPiccolaTaglia,attivitaSportive,depositoValori,lavanderia,ristorante,tennis,parco,pistaBallo,servizioTelefono,televisione,tennisTavolo,ariaCondizionata,coperturaWifi,piscina,parcheggioCustodito,venditaAlimentiPropriaProduzione,trasportoClienti,bar,cassettaSicurezza,presaTelefonicaModem,spaccio,campiBocce,campoBeachVolley,campoCalcetto,campoPallavolo,attraccoNatanti,numeroBungalow,numeroDocce,numeroLavadini,numeroPiazzole
781,397788,Guest House o Affittacamere,FANTI ROOMS,Piazza Manfredo Fanti,42,41.8981535,12.5021381,"",3,9,4,,3,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
782,400456,Guest House o Affittacamere,Fantini Rooms Guest House o Affittacamere,Via Urbana,33,41.8962832,12.4942496,"",3,7,4,1,3,,,"",,info@fantinirooms.com,"","",3386290964,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
783,406636,Guest House o Affittacamere,Fantini Rooms San Pietro Guest House o Affittacamere,Viale Giulio Cesare,137,41.9091951,12.4585464,"",3,11,5,,4,1,,"",,info@fantinirooms.com,"","",3386290964,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
784,397509,Guest House o Affittacamere,FATIMA HOUSE guest house o affittacamere,Via Castelfidardo,68,41.9053729,12.5024092,"",2,3,2,1,1,,,"",,fatimahouseroma@gmail.com,"","",3381682686,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
785,397985,Guest House o Affittacamere,favola romana 2 guest house o affittacamere,Via Principe Eugenio,23,41.8939928,12.5069103,"",2,4,2,,2,,,"",,atao@legalmail.it,"","",3393499722,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
786,397247,Guest House o Affittacamere,favola romana 3 guest house o affittacamere,Via Principe Eugenio,15,41.8940408,12.5067446,"",3,7,3,,2,1,,"",,atao1969@gmail.com,"","",3393499722,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
787,395658,Guest House o Affittacamere,FAVOLA ROMANESCA,Via Pio Molajoni,19,41.9071645,12.5373522,"",3,3,2,1,1,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
788,405781,Guest House o Affittacamere,FEDERICAS APARTMENTS IN ROME guest house o affittacamere,Via Buonarroti,29 A,41.8937086,12.5028048,"",3,6,3,,3,,,"",,federicahome@gmail.com,"","",3491011968,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
789,395636,Guest House o Affittacamere,FEDERICO SUITE,Via Enrico Cialdini,14,41.8984124,12.5033567,"",3,7,3,,2,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
790,397241,Guest House o Affittacamere,Femasuites Guest House o Affittacamere,Via degli Scipioni,181,41.9097908,12.4624457,"",2,7,4,1,3,,,"",,segreteria@femasuites.com,"","",3518600300,www.femasuites.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
791,395005,Guest House o Affittacamere,FILIPPO,Via Vittorio Amedeo II,22,41.8907684,12.5090328,"",3,8,3,,1,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
792,397324,Guest House o Affittacamere,FILOMENA ART HOUSE GUEST HOUSE O AFFITTACAMERE,Via Leopardi,30,41.8943555,12.5017202,"",3,10,5,1,3,1,,"",,gestendo@pec.it,"","",393336676054,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
793,395583,Guest House o Affittacamere,FIORI IN CAMPO,Piazza del Biscione,83,41.8955984,12.473148,"",3,7,3,,2,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
794,395682,Guest House o Affittacamere,FIRST FLOOR COLOSSEO,Via di San Giovanni in Laterano,10,41.8899179,12.494514,"",3,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
795,395308,Guest House o Affittacamere,FIRST SUITES GUEST HOUSE O AFFITTACAMERE,Via della Purificazione,35,41.904862,12.4870432,"",1,14,6,,4,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
796,397917,Guest House o Affittacamere,five dreams,Via Modena,5,41.9023862,12.49461,"",3,10,5,,5,,,"",,zillosrl@gmail.com,"","",64881979,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
797,396206,Guest House o Affittacamere,FIVE ROOMS ROME -,Via della Consulta,1 B,41.8982315,12.4889748,"",2,10,5,1,3,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
798,395647,Guest House o Affittacamere,FIVE SENSES,Via degli Scipioni,113,41.9088849,12.4588656,"",3,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
799,394972,Guest House o Affittacamere,FLAMINIA 1177,Via Flaminia,1177,41.9877948,12.4941614,"",3,8,4,1,2,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
800,395214,Guest House o Affittacamere,FLAT 285 SUITE GUEST HOUSE O AFFITTACAMERE,Via Cola di Rienzo,285,41.9068286,12.4599614,"",2,14,5,,2,2,1,"",,allaroundyousuite.com,"","",3335301109,www.allaroumdyousuite.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
801,397506,Guest House o Affittacamere,Flat 297 Guest House o affittacamere,Via Cola di Rienzo,297,41.9067758,12.4596013,"",1,14,6,,4,2,,"",,info@allaroundyousuite.com,"","",3345745081,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
802,400732,Guest House o Affittacamere,FLATINROME TRASTEVERE COMPLEX - DELUXE ROOMS - GUEST HOUSE O AFFITTACAMERE,Via della Luce,41,41.8860634,12.4730136,"",2,8,3,,1,2,,"",3331929247,info@flatinrome.it,www.facebook.com/flatinrome,https://www.instagram.com/flatinrome.it/,695020561,www.flatinrome.it,,@flatinrome,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
803,396491,Guest House o Affittacamere,FLATINROME TRASTEVERE DUE GUEST HOUSE O AFFITTACAMERE,Via Roma Libera,16,41.8866745,12.4691833,"",2,5,2,,1,1,,"",3331929247,info@flatinrome.it,www.facebook.com/flatinrome,https://www.instagram.com/flatinrome.it/,695020561,www.flatinrome.it,,@flatinrome,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
804,396969,Guest House o Affittacamere,FLAVIA HOLIDAY,Via Flavia,42,41.9066557,12.4963902,"",3,12,6,1,4,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
805,397426,Guest House o Affittacamere,Floor 6. Guest house o affittacamere,Via Montebello,99,41.9066552,12.5014159,"",3,12,6,,6,,,"",,giu612000@yahoo.it,"","",3295938267,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
806,395490,Guest House o Affittacamere,FLORDELIZA,Via Varese,20,41.9032262,12.505209,"",3,6,5,4,1,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
807,397468,Guest House o Affittacamere,Florea Guest House o Affittacamere,Corso Vittorio Emanuele II,173,41.8972062,12.472073,"",1,12,6,,6,,,"",,fabrizio.dr@hotmail.com,"","",3335342836,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
808,396911,Guest House o Affittacamere,FLOREA PALACE GUEST HOUSE O AFFITTACAMERE,Corso Vittorio Emanuele II,173,41.8972062,12.472073,"",1,12,6,,6,,,"",,lderosa@legance.it,"","",3335342836,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
809,395552,Guest House o Affittacamere,FLORIAN'S,Via Solferino,9,41.903514,12.5015055,"",2,12,4,,,4,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
810,395360,Guest House o Affittacamere,FLORIDA ROOMS,Via Cola di Rienzo,243,41.9074132,12.4622053,"",1,12,6,2,2,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
811,395621,Guest House o Affittacamere,FLOWEROME,Via Filippo Turati,23,41.8986693,12.5012066,"",2,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
812,408527,Guest House o Affittacamere,FOFFO SUITE guest house o affittacamere,Via Marghera,49,41.9034047,12.5052691,"",3,9,5,1,4,,,"",,normanscarrocchia@gmail.com,"","",3282913426,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
813,395123,Guest House o Affittacamere,FOLIA,Via Ottaviano,43,41.9074222,12.4576507,"",3,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
814,399349,Guest House o Affittacamere,FONTANA DI TREVI HOSPITALITY GUEST HOUSE O AFFITTACAMERE,Via del Lavatore,44,41.900842,12.4839901,"",2,6,3,,3,,,"",,trevieatstyle@legalmail.it,"","",694802701,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
815,396787,Guest House o Affittacamere,FONTANA DI TREVI ROMA LUXURY SUITE  Guest House o Affittacamere,Piazza Scanderbeg,85,41.9007693,12.4848864,"",1,10,3,,1,1,,"",,robertaposi08@gmail.com,"","",3382447493,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
816,395500,Guest House o Affittacamere,FONTANA DI TREVI ROOMS,Via del Lavatore,44,41.900842,12.4839901,"",1,12,5,,3,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
817,395527,Guest House o Affittacamere,FONTANA DI TREVI SUITES,Via del Lavatore,44,41.900842,12.4839901,"",2,15,6,,3,3,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
818,396899,Guest House o Affittacamere,Foro Romano Luxury Suites GUEST HOUSE O AFFITTACAMERE,Piazza della Consolazione,89,41.8910508,12.4829616,"",2,12,6,,6,,,"",3920740041,info@fororomanoluxurysuites.com,fororomanoluxurysuites,fororomanoluxurysuites,66795998,www.fororomanoluxurysuites.com,,fororomanoluxurysuites,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
819,397969,Guest House o Affittacamere,FORTYSEVEN LUXURY SUITES COLOSSEO,Via del Fagutale,2,41.8922627,12.4920074,"",2,9,4,1,1,2,,"",,stay@47luxurysuites.com,47luxurysuites,47luxurysuites,66787816,www.47luxury suites,669190726,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
820,396123,Guest House o Affittacamere,Fortyseven Luxury Suites Trevi  Guest House o Affittacamere,Via della Dataria,91,41.9000967,12.4839884,"",2,9,4,,3,1,,"",,stay@47luxurysuites.com,"","",662280450,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
821,397069,Guest House o Affittacamere,Four Rivers Guest House 2,Corso Vittorio Emanuele II,173,41.8972062,12.472073,"",3,11,5,,4,1,,"",,4riversroma@gmail.com,"","",669342848,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
822,397310,Guest House o Affittacamere,Four Rivers Suites Guest House o Affittacamere,Corso Vittorio Emanuele II,173,41.8972062,12.472073,"",2,14,6,,4,2,,"",,4riversrome@gmail.com,"","",669342848,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
823,395400,Guest House o Affittacamere,FOUR SUITES ROMA CENTER,Via Rasella,53,41.9022927,12.4868389,"",3,10,4,,3,,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
824,396880,Guest House o Affittacamere,FRANKS GUESTHOUSE II,Via Lamarmora,11,41.8945256,12.5066419,"",3,3,2,1,1,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
825,396430,Guest House o Affittacamere,FRATTINA 57,Via Frattina,57,41.9039085,12.4805839,"",2,6,2,,,2,,"",,info@frattina57.com,"","",66781299,www.frattina57.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
826,397722,Guest House o Affittacamere,FRATTINA FF ITALIAN SUITES GUEST HOUSE O AFFITTACAMERE,Via Frattina,128,41.9044443,12.4816142,"",3,13,6,,5,1,,"",,frattinaff@gmail.com,"","",3318979039,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
827,408725,Guest House o Affittacamere,FRATTINA GRAND SUITE GUEST HOUSE O AFFITTACAMERE,Via Frattina,48,41.9040678,12.480872,"",3,14,6,2,2,,2,"",3518041415,info@frattinagrandsuite.it,"","",669921647,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
828,395035,Guest House o Affittacamere,FRATTINA ROOMS,Via Frattina,119,41.9043359,12.481211,"",2,14,6,,4,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
829,397028,Guest House o Affittacamere,FREEDOM LOVE GUEST HOUSE O AFFITTACAMERE,Via Gaeta,64,41.9044285,12.5005866,"",3,14,6,,4,2,,"",,rokoit@live.it,"","",3246033931,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
830,394964,Guest House o Affittacamere,FREEDOM TRAVELLER,Via Gaeta,29,41.9045935,12.5004452,"",3,7,4,1,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
831,395306,Guest House o Affittacamere,FRIENDSHIP PLACE,Via dei Mille,41 A,41.9018673,12.5053587,"",3,11,4,,1,3,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
832,395317,Guest House o Affittacamere,FUNNY HOLIDAY guest house o affittacamere,Via Varese,31,41.9024181,12.5058468,"",3,19,6,,,5,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
833,396025,Guest House o Affittacamere,FUNNY PALACE,Via Varese,31,41.9024181,12.5058468,"",3,14,6,,4,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
834,396596,Guest House o Affittacamere,G&T ROOMS AND COMFORT GUEST HOUSE O AFFITTACAMERE,Via Gaeta,70,41.9043365,12.500382,"",3,6,3,1,1,1,,"",,rooms.and.comfort@gmail.com,"","",3714879410,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
835,396089,Guest House o Affittacamere,G21 Guest House o Affittacamere,Via di Rocca Cencia,21 G,41.8638342,12.687934,"",3,6,3,,3,,,"",3714942987,g21guesthouse@yahoo.com,"","",3336633668,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
836,397814,Guest House o Affittacamere,GALAXY,Via dei Mille,41,41.9018673,12.5053587,"",3,7,4,1,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
837,396303,Guest House o Affittacamere,GANDINI SUITE,Piazza Manfredo Fanti,5,41.8983321,12.5028608,"",2,7,4,1,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
838,397026,Guest House o Affittacamere,GARDENIA SUITE,Circonvallazione Clodia,36,41.9148189,12.4530601,"",3,11,5,,4,1,,"",3371120110,info@gardeniasuite.com,gardeniasuite,"",3292667984,www.gardeniasuite.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
839,396291,Guest House o Affittacamere,Gardoce's Guest House o Affittacamere,Via degli Scipioni,89,41.9087492,12.4583529,"",2,4,2,,2,,,"",3517343866,ail.com gardoces.bnb@gmail.com,gardoce's b&b,gardoces.bnb,3272617321,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
840,395532,Guest House o Affittacamere,GARIBALDI SUITES,Via delle Carrozze,60,41.9059037,12.4812233,"",3,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
841,397715,Guest House o Affittacamere,GATEWAY RESIDENCE ROMA GUEST HOUSE O AFFITTACAMERE,Via Lago di Lesina,91,41.9263886,12.5154527,"",3,8,4,,4,,,"",,geom.mastrobuono@gmail.com,"","",3452723964,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
842,395585,Guest House o Affittacamere,GAUDI',Via Carlo Alberto,13,41.8966147,12.5002598,"",3,5,3,1,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
843,397400,Guest House o Affittacamere,Gaudium Colosseo,Via Cavour,210,41.8957981,12.4945683,"",3,4,3,2,1,,,"",,gaudiumcolosseo@gmail.com,"","",3515357536,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
844,397847,Guest House o Affittacamere,GCF-Luxury Suites  Guest house o affittacamere,Via del Corso,12,41.9092856,12.4770696,"",2,14,6,,4,2,,"",,oscar-srl@legalmail.it,"","",63610556,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
845,396480,Guest House o Affittacamere,GEC'S GUEST HOUSE GUEST HOUSE O AFFITTACAMERE,Via Oderisi da Gubbio,199,41.8637797,12.4647707,"",3,5,2,,1,1,,"",,gerardobnb@libero.it,"","",3888156049,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
846,397113,Guest House o Affittacamere,Gemini guest House o Affittacamere,Viale Platone,21,41.914428,12.4491415,"",3,10,5,,5,,,"",,gemini.gh2018@gmail.com,"","",3280983947,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
847,406230,Guest House o Affittacamere,Gemini Rooms Guest House o Affittacamere,Via Piave,41,41.9097338,12.498475,"",1,6,3,,3,,,"",,silvialf97@hotmail.it,gemini_rooms,gemini_rooms,3383566006,www.geminirooms.it,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
848,395911,Guest House o Affittacamere,GEMINI SUITE,Via della Tenuta di Sant'Agata,15,41.9387352,12.4289647,"",3,11,5,,4,1,,"",,info@geminisuiteroma.it,"","",689010434,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
849,397345,Guest House o Affittacamere,GEMINI SUITES NAVONA 'Guest House o Affittacamere',Via Giuseppe Zanardelli,20,41.9005727,12.4728808,"",2,12,5,,4,,1,"",,gvfsrl20@gmail.com,"","",3395227375,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
850,395203,Guest House o Affittacamere,GEMME DI ROMA guest house o affittacamere,Via Gaeta,64,41.9044285,12.5005866,"",3,11,5,,4,1,,"",,carmelina76@yahoo.it,"","",3203078649,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
851,403976,Guest House o Affittacamere,GENESI  GUEST HOUSE O AFFITTACAMERE,Via Luigi Vittorio Bertarelli,31,41.9073371,12.535336,"",2,8,4,,4,,,"",3891495566,cogefagroup@gmail.com,"","",669338500,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
852,395704,Guest House o Affittacamere,GENIUS LOCI,Via Firenze,38,41.9033814,12.4929939,"",3,3,2,1,1,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
853,396547,Guest House o Affittacamere,GENTILE HOUSE,Via Enrico Cialdini,14,41.8984124,12.5033567,"",3,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
854,396161,Guest House o Affittacamere,Geust House o Affittacamere le suite del barone,Via del Corallo,25,41.8991711,12.4698334,"",2,11,6,1,5,,,"",,info@lesuitedelbarone.com,"",le suite del barone,3459456718,www.lesuitdelbarone.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
855,394819,Guest House o Affittacamere,GGH GUEST HOUSE,Via Gregorio VII,295,41.895942,12.443472,"",2,12,6,,6,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
856,396795,Guest House o Affittacamere,Gialel,Via Romagna,14,41.9089267,12.494237,"",3,12,6,2,2,2,,"",3208139955,gialelroma@gmail.com,"","",642814371,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
857,395294,Guest House o Affittacamere,GIALLI VATICAN 2 GUEST HOUSE O AFFITTACAMERE,Viale Giulio Cesare,183,41.9089982,12.4573173,"",2,4,3,2,1,,,"",,francescogialli@yahoo.it,"","",3385945366,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
858,395275,Guest House o Affittacamere,GIALLI VATICAN GUEST HOUSE O AFFITTACAMERE,Viale Giulio Cesare,183,41.9089982,12.4573173,"",2,2,2,2,,,,"",,francescogialli@yahoo.it,"","",3385945366,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
859,397022,Guest House o Affittacamere,GIANICOLO COUNTRY ROOM GUEST HOUSE O AFFITTACAMERE,Piazza Ottavilla,10,41.883338,12.455478,"",2,8,4,1,2,1,,"",,peruginisilvia@libero.it,"","",3479025233,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
860,397687,Guest House o Affittacamere,GIANNI'S GUEST HOUSE O AFFITTACAMERE,Via Alfredo Cappellini,46,41.8975347,12.5048211,"",2,8,4,,4,,,"",,huang_jianian@hotmail.it,"","",3396998843,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
861,395586,Guest House o Affittacamere,GIARDINETTI,Via di Giardinetti,39,41.8620744,12.604172,"",3,9,4,1,2,,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
862,395590,Guest House o Affittacamere,GIGLI D'ORO SUITE,Via dei Gigli D'Oro,12,41.901268,12.4732377,"",1,13,6,,5,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
863,396537,Guest House o Affittacamere,GIGLIO GUEST HOUSE,Via dei Lucchesi,29,41.899683,12.4839806,"",3,13,6,1,3,2,,"",,info@gruppotrevi.com,"","",679844142,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
864,395340,Guest House o Affittacamere,GINETTO GUEST HOUSE,Via Marsala,96 B,41.9013333,12.5042274,"",3,7,4,1,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
865,395556,Guest House o Affittacamere,GIOIA,Via Vittorio Amedeo II,20,41.8906157,12.5090328,"",2,12,5,,3,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
866,397031,Guest House o Affittacamere,GIOLITTI CENTRAL ROOM GUEST HOUSE o AFFITTACAMERE,Via Giovanni Giolitti,119,41.8992836,12.5021568,"",3,6,3,,3,,,"",,suiteinnrome@hotmail.com,"","",3384663614,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
867,397727,Guest House o Affittacamere,GIOLITTI GUESTHOUSE 375,Via Giovanni Giolitti,375,41.8943799,12.5103995,"",3,2,1,,1,,,"",,giolittiguesthouse375@pec.it,"","",3888663352,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
868,396482,Guest House o Affittacamere,GIOVANNI BIONDI GUEST HOUSE O AFFITTACAMERE,Via Cavour,47,41.8995596,12.4981896,"",3,4,3,2,1,,,"",,biondi.giovanni1960@libero.it,"","",3392773264,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
869,395058,Guest House o Affittacamere,Giovanni Guest House o Affittacamere,Via Bixio,41,41.8940314,12.5089235,"",2,13,5,,2,3,,"",3395014088,info@giovanniguesthouse.com,"","",677591266,http://giovanniguesthouse.com,677591266,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
870,394978,Guest House o Affittacamere,GIOVY,Via Principe Amedeo,85,41.8980907,12.5009903,"",3,11,6,1,5,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
871,396714,Guest House o Affittacamere,GIRASOLE SUITES 'Guest House o Affittacamere',Piazza Vittorio Emanuele II,138,41.8950144,12.5022891,"",3,12,5,,4,,1,"",3920693303,leos.house19@gmail.com,girasole guesthouse,"",3920693303,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
872,397409,Guest House o Affittacamere,GIRASOLE VIII,Piazza Vittorio Emanuele II,138,41.8950144,12.5022891,"",2,12,6,,6,,,"",3920693303,leos.house@legalmail.it,"","",669305991,http://booking-expedia,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
873,395161,Guest House o Affittacamere,GISA ROOMS,Via Magenta,24,41.9023493,12.5041042,"",3,3,2,1,1,,,"",,gisarooms@gmailc.com,"","",3295743329,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
874,395143,Guest House o Affittacamere,GISA ROOMS 2,Via Marghera,49,41.9034047,12.5052691,"",3,6,2,,1,,1,"",,gisarooms@gmail.com,"","",3295743329,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
875,395093,Guest House o Affittacamere,GIUBILIANA,Via della Giuliana,18,41.9111776,12.4549419,"",3,8,5,2,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
876,398051,Guest House o Affittacamere,GIULIA TOWN GUEST HOUSE O AFFITTACAMERE,Lungotevere dei Tebaldi,4,41.8934776,12.47055,"",2,7,3,1,1,,1,"",,sensusrestaurant@gmail.com,"","",3389693770,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
877,396428,Guest House o Affittacamere,GIULY GUESTHOUSE O AFFITTACAMERE,Via Casilina,102,41.8886554,12.5198767,"",3,6,3,,3,,,"",,ialianbalaban@outlook.it,"","",3281730327,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
878,397579,Guest House o Affittacamere,GIULYA ' S GUEST HOUSE O AFFITTACAMERE,Viale Carlo Felice,103,41.8880487,12.5131196,"",3,13,6,,5,1,,"",3497277778,lunahome77@gmail.com,"","",3497277778,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
879,397695,Guest House o Affittacamere,GLAM SM MAGGIORE GUESTHOUSE,Piazza di Santa Maria Maggiore,12,41.8968079,12.4989969,"",3,6,4,2,2,,,"",393938270954,glamsmmaggiore@gmail.com,glam s m maggiore,glamsmmaggiore,393938270954,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
880,397373,Guest House o Affittacamere,GLAMOUR CENTER OF ROME,Via Lucrezio Caro,50,41.9078469,12.4694328,"",3,6,3,,3,,,"",,primavera.giorgio@fastwebnet.it,"","",3339534752,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
881,394808,Guest House o Affittacamere,GLATIMIA,Via Caio Mario,14,41.9090587,12.4608306,"",2,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
